year,week,rank,title,author,publisher,description
2001,2001-09-02,10,FATAL VOYAGE,Kathy Reichs,NA,NA
2001,2001-09-02,11,BLUE DIARY,Alice Hoffman,NA,NA
2001,2001-09-02,12,LEAP OF FAITH,Danielle Steel,NA,NA
2001,2001-09-02,13,HOSTAGE,Robert Crais,NA,NA
2001,2001-09-02,14,OPEN SEASON,Linda Howard,NA,NA
2001,2001-09-02,15,PARADISE LOST,J. A. Jance,NA,NA
2001,2001-09-09,1,VALHALLA RISING,Clive Cussler,NA,NA
2001,2001-09-09,2,SUZANNE'S DIARY FOR NICHOLAS,James Patterson,NA,NA
2001,2001-09-09,3,HEMLOCK BAY,Catherine Coulter,NA,NA
2001,2001-09-09,4,CANE RIVER,Lalita Tademy,NA,NA
2001,2001-09-09,5,THE SMOKE JUMPER,Nicholas Evans,NA,NA
2001,2001-09-09,6,THE WOMAN NEXT DOOR,Barbara Delinsky,NA,NA
2001,2001-09-09,7,ANY WAY THE WIND BLOWS,E. Lynn Harris,NA,NA
2001,2001-09-09,8,THE FORGOTTEN,Faye Kellerman,NA,NA
2001,2001-09-09,9,THE FOURTH HAND,John Irving,NA,NA
2001,2001-09-09,10,HOSTAGE,Robert Crais,NA,NA
2001,2001-09-09,11,THE ASSOCIATE,Phillip Margolin,NA,NA
2001,2001-09-09,12,BLUE DIARY,Alice Hoffman,NA,NA
2001,2001-09-09,13,THE SURGEON,Tess Gerritsen,NA,NA
2001,2001-09-09,14,AMERICA,Stephen Coonts,NA,NA
2001,2001-09-09,15,OPEN SEASON,Linda Howard,NA,NA
2001,2001-09-16,1,VALHALLA RISING,Clive Cussler,NA,NA
2001,2001-09-16,2,ENVY,Sandra Brown,NA,NA
2001,2001-09-16,3,THE SMOKE JUMPER,Nicholas Evans,NA,NA
2001,2001-09-16,4,SUZANNE'S DIARY FOR NICHOLAS,James Patterson,NA,NA
2001,2001-09-16,5,SHOCK,Robin Cook,NA,NA
2001,2001-09-16,6,HEMLOCK BAY,Catherine Coulter,NA,NA
2001,2001-09-16,7,LAKE WOBEGON SUMMER 1956,Garrison Keillor,NA,NA
2001,2001-09-16,8,CANE RIVER,Lalita Tademy,NA,NA
2001,2001-09-16,9,THE FORGOTTEN,Faye Kellerman,NA,NA
2001,2001-09-16,10,HOSTAGE,Robert Crais,NA,NA
2001,2001-09-16,11,THE WOMAN NEXT DOOR,Barbara Delinsky,NA,NA
2001,2001-09-16,12,THE FOURTH HAND,John Irving,NA,NA
2001,2001-09-16,13,ANY WAY THE WIND BLOWS,E. Lynn Harris,NA,NA
2001,2001-09-16,14,BLUE DIARY,Alice Hoffman,NA,NA
2001,2001-09-16,15,LEAP OF FAITH,Danielle Steel,NA,NA
2001,2001-09-16,16,PARADISE LOST,J. A. Jance,NA,NA
2001,2001-09-23,1,VALHALLA RISING,Clive Cussler,NA,NA
2001,2001-09-23,2,ENVY,Sandra Brown,NA,NA
2001,2001-09-23,3,SUZANNE'S DIARY FOR NICHOLAS,James Patterson,NA,NA
2001,2001-09-23,4,THE SMOKE JUMPER,Nicholas Evans,NA,NA
2001,2001-09-23,5,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-09-23,6,CANE RIVER,Lalita Tademy,NA,NA
2001,2001-09-23,7,SHOCK,Robin Cook,NA,NA
2001,2001-09-23,8,LAKE WOBEGON SUMMER 1956,Garrison Keillor,NA,NA
2001,2001-09-23,9,LONG TIME NO SEE,Susan Isaacs,NA,NA
2001,2001-09-23,10,TOTAL RECALL,Sara Paretsky,NA,NA
2001,2001-09-23,11,THE FORGOTTEN,Faye Kellerman,NA,NA
2001,2001-09-23,12,HEMLOCK BAY,Catherine Coulter,NA,NA
2001,2001-09-23,13,THE FOURTH HAND,John Irving,NA,NA
2001,2001-09-23,14,THE SURGEON,Tess Gerritsen,NA,NA
2001,2001-09-23,15,THE WOMAN NEXT DOOR,Barbara Delinsky,NA,NA
2001,2001-09-30,1,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-09-30,2,VALHALLA RISING,Clive Cussler,NA,NA
2001,2001-09-30,3,ENVY,Sandra Brown,NA,NA
2001,2001-09-30,4,MERCY,Julie Garwood,NA,NA
2001,2001-09-30,5,THE SMOKE JUMPER,Nicholas Evans,NA,NA
2001,2001-09-30,6,SUZANNE'S DIARY FOR NICHOLAS,James Patterson,NA,NA
2001,2001-09-30,7,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-09-30,8,SHOCK,Robin Cook,NA,NA
2001,2001-09-30,9,LONG TIME NO SEE,Susan Isaacs,NA,NA
2001,2001-09-30,10,LAKE WOBEGON SUMMER 1956,Garrison Keillor,NA,NA
2001,2001-09-30,11,CANE RIVER,Lalita Tademy,NA,NA
2001,2001-09-30,12,THE BLUE LAST,Martha Grimes,NA,NA
2001,2001-09-30,13,TOTAL RECALL,Sara Paretsky,NA,NA
2001,2001-09-30,14,FURY,Salman Rushdie,NA,NA
2001,2001-09-30,15,HEMLOCK BAY,Catherine Coulter,NA,NA
2001,2001-10-07,1,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-10-07,2,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2001,2001-10-07,3,ENVY,Sandra Brown,NA,NA
2001,2001-10-07,4,MERCY,Julie Garwood,NA,NA
2001,2001-10-07,5,VALHALLA RISING,Clive Cussler,NA,NA
2001,2001-10-07,6,THE SMOKE JUMPER,Nicholas Evans,NA,NA
2001,2001-10-07,7,THE VOYAGE OF THE JERLE SHANNARA: Antrax,Terry Brooks,NA,NA
2001,2001-10-07,8,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-10-07,9,LAKE WOBEGON SUMMER 1956,Garrison Keillor,NA,NA
2001,2001-10-07,10,SUZANNE'S DIARY FOR NICHOLAS,James Patterson,NA,NA
2001,2001-10-07,11,THE BLUE LAST,Martha Grimes,NA,NA
2001,2001-10-07,12,SHOCK,Robin Cook,NA,NA
2001,2001-10-07,13,LONG TIME NO SEE,Susan Isaacs,NA,NA
2001,2001-10-07,14,CANE RIVER,Lalita Tademy,NA,NA
2001,2001-10-07,15,TOTAL RECALL,Sara Paretsky,NA,NA
2001,2001-10-14,1,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-10-14,2,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-10-14,3,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2001,2001-10-14,4,CANE RIVER,Lalita Tademy,NA,NA
2001,2001-10-14,5,MERCY,Julie Garwood,NA,NA
2001,2001-10-14,6,VALHALLA RISING,Clive Cussler,NA,NA
2001,2001-10-14,7,THE SMOKE JUMPER,Nicholas Evans,NA,NA
2001,2001-10-14,8,ENVY,Sandra Brown,NA,NA
2001,2001-10-14,9,THE VOYAGE OF THE JERLE SHANNARA: Antrax,Terry Brooks,NA,NA
2001,2001-10-14,10,SUZANNE'S DIARY FOR NICHOLAS,James Patterson,NA,NA
2001,2001-10-14,11,LAKE WOBEGON SUMMER 1956,Garrison Keillor,NA,NA
2001,2001-10-14,12,THE DEADHOUSE,Linda Fairstein,NA,NA
2001,2001-10-14,13,LONG TIME NO SEE,Susan Isaacs,NA,NA
2001,2001-10-14,14,TOTAL RECALL,Sara Paretsky,NA,NA
2001,2001-10-14,15,THE BLUE LAST,Martha Grimes,NA,NA
2001,2001-10-21,1,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-10-21,2,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-10-21,3,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2001,2001-10-21,4,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2001,2001-10-21,5,CANE RIVER,Lalita Tademy,NA,NA
2001,2001-10-21,6,VALHALLA RISING,Clive Cussler,NA,NA
2001,2001-10-21,7,DEATH IN PARADISE,Robert B. Parker,NA,NA
2001,2001-10-21,8,DUNE: House Corrino,Brian Herbert and Kevin J. Anderson,NA,NA
2001,2001-10-21,9,ENVY,Sandra Brown,NA,NA
2001,2001-10-21,10,SEPARATION OF POWER,Vince Flynn,NA,NA
2001,2001-10-21,11,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2001,2001-10-21,12,THE VOYAGE OF THE JERLE SHANNARA: Antrax,Terry Brooks,NA,NA
2001,2001-10-21,13,MERCY,Julie Garwood,NA,NA
2001,2001-10-21,14,THE SMOKE JUMPER,Nicholas Evans,NA,NA
2001,2001-10-21,15,THE FAMILY,Mario Puzo. Completed by Carol Gino,NA,NA
2001,2001-10-21,16,SUZANNE'S DIARY FOR NICHOLAS,James Patterson,NA,NA
2001,2001-10-28,1,ISLE OF DOGS,Patricia Cornwell,NA,NA
2001,2001-10-28,2,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2001,2001-10-28,3,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-10-28,4,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-10-28,5,NARCISSUS IN CHAINS,Laurell K. Hamilton,NA,NA
2001,2001-10-28,6,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2001,2001-10-28,7,SEPARATION OF POWER,Vince Flynn,NA,NA
2001,2001-10-28,8,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2001,2001-10-28,9,DUNE: House Corrino,Brian Herbert and Kevin J. Anderson,NA,NA
2001,2001-10-28,10,THE SMOKE JUMPER,Nicholas Evans,NA,NA
2001,2001-10-28,11,CANE RIVER,Lalita Tademy,NA,NA
2001,2001-10-28,12,THE VOYAGE OF THE JERLE SHANNARA: Antrax,Terry Brooks,NA,NA
2001,2001-10-28,13,ENVY,Sandra Brown,NA,NA
2001,2001-10-28,14,MERCY,Julie Garwood,NA,NA
2001,2001-10-28,15,DEATH IN PARADISE,Robert B. Parker,NA,NA
2001,2001-11-04,1,MIDNIGHT BAYOU,Nora Roberts,NA,NA
2001,2001-11-04,2,ISLE OF DOGS,Patricia Cornwell,NA,NA
2001,2001-11-04,3,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2001,2001-11-04,4,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-11-04,5,BLOOD AND GOLD,Anne Rice,NA,NA
2001,2001-11-04,6,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-11-04,7,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2001,2001-11-04,8,NARCISSUS IN CHAINS,Laurell K. Hamilton,NA,NA
2001,2001-11-04,9,SEPARATION OF POWER,Vince Flynn,NA,NA
2001,2001-11-04,10,FALLING ANGELS,Tracy Chevalier,NA,NA
2001,2001-11-04,11,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2001,2001-11-04,12,DUNE: House Corrino,Brian Herbert and Kevin J. Anderson,NA,NA
2001,2001-11-04,13,THE VOYAGE OF THE JERLE SHANNARA: Antrax,Terry Brooks,NA,NA
2001,2001-11-04,14,DEATH IN PARADISE,Robert B. Parker,NA,NA
2001,2001-11-04,15,HALF A LIFE,V. S. Naipaul,NA,NA
2001,2001-11-04,16,HOPE TO DIE,Lawrence Block,NA,NA
2001,2001-11-11,1,THE KISS,Danielle Steel,NA,NA
2001,2001-11-11,2,ISLE OF DOGS,Patricia Cornwell,NA,NA
2001,2001-11-11,3,MIDNIGHT BAYOU,Nora Roberts,NA,NA
2001,2001-11-11,4,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-11-11,5,BLOOD AND GOLD,Anne Rice,NA,NA
2001,2001-11-11,6,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2001,2001-11-11,7,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-11-11,8,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2001,2001-11-11,9,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2001,2001-11-11,10,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J.T. Stepanek,NA,NA
2001,2001-11-11,11,NARCISSUS IN CHAINS,Laurell K. Hamilton,NA,NA
2001,2001-11-11,12,SEPARATION OF POWER,Vince Flynn,NA,NA
2001,2001-11-11,13,FALLING ANGELS,Tracy Chevalier,NA,NA
2001,2001-11-11,14,PORTRAIT IN SEPIA,Isabel Allende,NA,NA
2001,2001-11-11,15,DUNE: House Corrino,Brian Herbert and Kevin J. Anderson,NA,NA
2001,2001-11-18,1,DESECRATION,Tim LaHaye and Jerry B. Jenkins,NA,NA
2001,2001-11-18,2,THE KISS,Danielle Steel,NA,NA
2001,2001-11-18,3,THE SIGMA PROTOCOL,Robert Ludlum,NA,NA
2001,2001-11-18,4,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-11-18,5,ISLE OF DOGS,Patricia Cornwell,NA,NA
2001,2001-11-18,6,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2001,2001-11-18,7,BLOOD AND GOLD,Anne Rice,NA,NA
2001,2001-11-18,8,MIDNIGHT BAYOU,Nora Roberts,NA,NA
2001,2001-11-18,9,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2001,2001-11-18,10,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-11-18,11,THE NEW JEDI ORDER: Star by Star,Troy Denning,NA,NA
2001,2001-11-18,12,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIs,selected by Caroline Kennedy,NA,NA
2001,2001-11-18,13,ORCHID BLUES,Stuart Woods,NA,NA
2001,2001-11-18,14,SEA OF SWORDS,R. A. Salvatore,NA,NA
2001,2001-11-18,15,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2001,2001-11-25,1,DESECRATION,Tim LaHaye and Jerry B. Jenkins,NA,NA
2001,2001-11-25,2,SKIPPING CHRISTMAS,John Grisham,NA,NA
2001,2001-11-25,3,THE FIERY CROSS,Diana Gabaldon,NA,NA
2001,2001-11-25,4,LAST MAN STANDING,David Baldacci,NA,NA
2001,2001-11-25,5,THE KISS,Danielle Steel,NA,NA
2001,2001-11-25,6,THE SIGMA PROTOCOL,Robert Ludlum,NA,NA
2001,2001-11-25,7,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2001,2001-11-25,8,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-11-25,9,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2001,2001-11-25,10,ISLE OF DOGS,Patricia Cornwell,NA,NA
2001,2001-11-25,11,MIDNIGHT BAYOU,Nora Roberts,NA,NA
2001,2001-11-25,12,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIs,selected by Caroline Kennedy,NA,NA
2001,2001-11-25,13,BLOOD AND GOLD,Anne Rice,NA,NA
2001,2001-11-25,14,ORCHID BLUES,Stuart Woods,NA,NA
2001,2001-11-25,15,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2001,2001-12-02,1,DESECRATION,Tim LaHaye and Jerry B. Jenkins,NA,NA
2001,2001-12-02,2,SKIPPING CHRISTMAS,John Grisham,NA,NA
2001,2001-12-02,3,LAST MAN STANDING,David Baldacci,NA,NA
2001,2001-12-02,4,THE FIERY CROSS,Diana Gabaldon,NA,NA
2001,2001-12-02,5,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-12-02,6,THE KISS,Danielle Steel,NA,NA
2001,2001-12-02,7,THE SIGMA PROTOCOL,Robert Ludlum,NA,NA
2001,2001-12-02,8,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2001,2001-12-02,9,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2001,2001-12-02,10,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2001,2001-12-02,11,ISLE OF DOGS,Patricia Cornwell,NA,NA
2001,2001-12-02,12,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2001,2001-12-02,13,BLOOD AND GOLD,Anne Rice,NA,NA
2001,2001-12-02,14,MIDNIGHT BAYOU,Nora Roberts,NA,NA
2001,2001-12-02,15,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-12-09,1,SKIPPING CHRISTMAS,John Grisham,NA,NA
2001,2001-12-09,2,VIOLETS ARE BLUE,James Patterson,NA,NA
2001,2001-12-09,3,DESECRATION,Tim LaHaye and Jerry B. Jenkins,NA,NA
2001,2001-12-09,4,LAST MAN STANDING,David Baldacci,NA,NA
2001,2001-12-09,5,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-12-09,6,THE KISS,Danielle Steel,NA,NA
2001,2001-12-09,7,HE SEES YOU WHEN YOU'RE SLEEPING,Mary Higgins Clark and Carol Higgins Clark,NA,NA
2001,2001-12-09,8,THE SIGMA PROTOCOL,Robert Ludlum,NA,NA
2001,2001-12-09,9,THE PILLARS OF CREATION,Terry Goodkind,NA,NA
2001,2001-12-09,10,THE FIERY CROSS,Diana Gabaldon,NA,NA
2001,2001-12-09,11,FLESH AND BLOOD,Jonathan Kellerman,NA,NA
2001,2001-12-09,12,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2001,2001-12-09,13,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIs,selected by Caroline Kennedy,NA,NA
2001,2001-12-09,14,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-12-09,15,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2001,2001-12-16,1,SKIPPING CHRISTMAS,John Grisham,NA,NA
2001,2001-12-16,2,VIOLETS ARE BLUE,James Patterson,NA,NA
2001,2001-12-16,3,DESECRATION,Tim LaHaye and Jerry B. Jenkins,NA,NA
2001,2001-12-16,4,LAST MAN STANDING,David Baldacci,NA,NA
2001,2001-12-16,5,HE SEES YOU WHEN YOU'RE SLEEPING,Mary Higgins Clark and Carol Higgins Clark,NA,NA
2001,2001-12-16,6,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-12-16,7,FLESH AND BLOOD,Jonathan Kellerman,NA,NA
2001,2001-12-16,8,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2001,2001-12-16,9,THE KISS,Danielle Steel,NA,NA
2001,2001-12-16,10,THE SIGMA PROTOCOL,Robert Ludlum,NA,NA
2001,2001-12-16,11,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2001,2001-12-16,12,THE FIERY CROSS,Diana Gabaldon,NA,NA
2001,2001-12-16,13,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2001,2001-12-16,14,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2001,2001-12-16,15,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-12-23,1,SKIPPING CHRISTMAS,John Grisham,NA,NA
2001,2001-12-23,2,VIOLETS ARE BLUE,James Patterson,NA,NA
2001,2001-12-23,3,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2001,2001-12-23,4,HE SEES YOU WHEN YOU'RE SLEEPING,Mary Higgins Clark and Carol Higgins Clark,NA,NA
2001,2001-12-23,5,DESECRATION,Tim LaHaye and Jerry B. Jenkins,NA,NA
2001,2001-12-23,6,LAST MAN STANDING,David Baldacci,NA,NA
2001,2001-12-23,7,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-12-23,8,JACKDAWS,Ken Follett,NA,NA
2001,2001-12-23,9,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2001,2001-12-23,10,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2001,2001-12-23,11,THE KISS,Danielle Steel,NA,NA
2001,2001-12-23,12,FLESH AND BLOOD,Jonathan Kellerman,NA,NA
2001,2001-12-23,13,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-12-23,14,THE SIGMA PROTOCOL,Robert Ludlum,NA,NA
2001,2001-12-23,15,THE FIERY CROSS,Diana Gabaldon,NA,NA
2001,2001-12-30,1,SKIPPING CHRISTMAS,John Grisham,NA,NA
2001,2001-12-30,2,VIOLETS ARE BLUE,James Patterson,NA,NA
2001,2001-12-30,3,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2001,2001-12-30,4,HE SEES YOU WHEN YOU'RE SLEEPING,Mary Higgins Clark and Carol Higgins Clark,NA,NA
2001,2001-12-30,5,THE CORRECTIONS,Jonathan Franzen,NA,NA
2001,2001-12-30,6,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2001,2001-12-30,7,LAST MAN STANDING,David Baldacci,NA,NA
2001,2001-12-30,8,DESECRATION,Tim LaHaye and Jerry B. Jenkins,NA,NA
2001,2001-12-30,9,JACKDAWS,Ken Follett,NA,NA
2001,2001-12-30,10,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2001,2001-12-30,11,THE KISS,Danielle Steel,NA,NA
2001,2001-12-30,12,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2001,2001-12-30,13,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2001,2001-12-30,14,THE SIGMA PROTOCOL,Robert Ludlum,NA,NA
2001,2001-12-30,15,THE FIERY CROSS,Diana Gabaldon,NA,NA
2002,2002-01-06,1,SKIPPING CHRISTMAS,John Grisham,NA,NA
2002,2002-01-06,2,VIOLETS ARE BLUE,James Patterson,NA,NA
2002,2002-01-06,3,DESECRATION,Tim LaHaye and Jerry B. Jenkins,NA,NA
2002,2002-01-06,4,HE SEES YOU WHEN YOU'RE SLEEPING,Mary Higgins Clark and Carol Higgins Clark,NA,NA
2002,2002-01-06,5,LAST MAN STANDING,David Baldacci,NA,NA
2002,2002-01-06,6,THE CORRECTIONS,Jonathan Franzen,NA,NA
2002,2002-01-06,7,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2002,2002-01-06,8,JACKDAWS,Ken Follett,NA,NA
2002,2002-01-06,9,THE KISS,Danielle Steel,NA,NA
2002,2002-01-06,10,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2002,2002-01-06,11,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2002,2002-01-06,12,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2002,2002-01-06,13,THE MITFORD SNOWMEN,Jan Karon,NA,NA
2002,2002-01-06,14,THE SIGMA PROTOCOL,Robert Ludlum,NA,NA
2002,2002-01-06,15,BLOOD AND GOLD,Anne Rice,NA,NA
2002,2002-01-13,1,SKIPPING CHRISTMAS,John Grisham,NA,NA
2002,2002-01-13,2,VIOLETS ARE BLUE,James Patterson,NA,NA
2002,2002-01-13,3,THE CORRECTIONS,Jonathan Franzen,NA,NA
2002,2002-01-13,4,LAST MAN STANDING,David Baldacci,NA,NA
2002,2002-01-13,5,HE SEES YOU WHEN YOU'RE SLEEPING,Mary Higgins Clark and Carol Higgins Clark,NA,NA
2002,2002-01-13,6,DESECRATION,Tim LaHaye and Jerry B. Jenkins,NA,NA
2002,2002-01-13,7,JACKDAWS,Ken Follett,NA,NA
2002,2002-01-13,8,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2002,2002-01-13,9,ONE DOOR AWAY FROM HEAVEN,Dean Koontz,NA,NA
2002,2002-01-13,10,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2002,2002-01-13,11,BLACK HOUSE,Stephen King and Peter Straub,NA,NA
2002,2002-01-13,12,THE KISS,Danielle Steel,NA,NA
2002,2002-01-13,13,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2002,2002-01-13,14,THE SIGMA PROTOCOL,Robert Ludlum,NA,NA
2002,2002-01-13,15,FLESH AND BLOOD,Jonathan Kellerman,NA,NA
2002,2002-01-20,1,ONE DOOR AWAY FROM HEAVEN,Dean Koontz,NA,NA
2002,2002-01-20,2,SKIPPING CHRISTMAS,John Grisham,NA,NA
2002,2002-01-20,3,THE CORRECTIONS,Jonathan Franzen,NA,NA
2002,2002-01-20,4,VIOLETS ARE BLUE,James Patterson,NA,NA
2002,2002-01-20,5,DESECRATION,Tim LaHaye and Jerry B. Jenkins,NA,NA
2002,2002-01-20,6,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2002,2002-01-20,7,LAST MAN STANDING,David Baldacci,NA,NA
2002,2002-01-20,8,THURSDAY'S CHILD,Sandra Brown,NA,NA
2002,2002-01-20,9,JACKDAWS,Ken Follett,NA,NA
2002,2002-01-20,10,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2002,2002-01-20,11,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2002,2002-01-20,12,BASKET CASE,Carl Hiaasen,NA,NA
2002,2002-01-20,13,HE SEES YOU WHEN YOU'RE SLEEPING,Mary Higgins Clark and Carol Higgins Clark,NA,NA
2002,2002-01-20,14,THE SIGMA PROTOCOL,Robert Ludlum,NA,NA
2002,2002-01-20,15,FLESH AND BLOOD,Jonathan Kellerman,NA,NA
2002,2002-01-27,1,ONE DOOR AWAY FROM HEAVEN,Dean Koontz,NA,NA
2002,2002-01-27,2,SKIPPING CHRISTMAS,John Grisham,NA,NA
2002,2002-01-27,3,BASKET CASE,Carl Hiaasen,NA,NA
2002,2002-01-27,4,THE CORRECTIONS,Jonathan Franzen,NA,NA
2002,2002-01-27,5,THE MILLIONAIRES,Brad Meltzer,NA,NA
2002,2002-01-27,6,SMOKE IN MIRRORS,Jayne Ann Krentz,NA,NA
2002,2002-01-27,7,THURSDAY'S CHILD,Sandra Brown,NA,NA
2002,2002-01-27,8,VIOLETS ARE BLUE,James Patterson,NA,NA
2002,2002-01-27,9,DESECRATION,Tim LaHaye and Jerry B. Jenkins,NA,NA
2002,2002-01-27,10,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2002,2002-01-27,11,LAST MAN STANDING,David Baldacci,NA,NA
2002,2002-01-27,12,JACKDAWS,Ken Follett,NA,NA
2002,2002-01-27,13,A BEND IN THE ROAD,Nicholas Sparks,NA,NA
2002,2002-01-27,14,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,NA,NA
2002,2002-01-27,15,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,NA,NA
2002,2002-01-27,16,EDEN BURNING,Elizabeth Lowell,NA,NA
2002,2002-02-03,1,JOURNEY THROUGH HEARTSONGS,written and illustrated by Mattie J. T. Stepanek,NA,NA
2002,2002-02-03,2,UNDER FIRE,W. E. B. Griffin,NA,NA
2002,2002-02-03,3,THE MILLIONAIRES,Brad Meltzer,NA,NA
2002,2002-02-03,4,ONE DOOR AWAY FROM HEAVEN,Dean Koontz,NA,NA
2002,2002-02-03,5,BASKET CASE,Carl Hiaasen,NA,NA
2002,2002-02-03,6,THE CAT WHO WENT UP THE CREEK,Lilian Jackson Braun,NA,NA
2002,2002-02-03,7,THE CORRECTIONS,Jonathan Franzen,NA,NA
2002,2002-02-03,8,SKIPPING CHRISTMAS,John Grisham,NA,NA
2002,2002-02-03,9,SMOKE IN MIRRORS,Jayne Ann Krentz,NA,NA
