year,week,rank,title,author
1986,1986-02-09,6,CONTACT,Carl Sagan
1986,1986-02-09,7,SECRETS,Danielle Steel
1986,1986-02-09,8,THE STORYTELLER,Harold Robbins
1986,1986-02-09,9,THE ACCIDENTAL TOURIST,Anne Tyler
1986,1986-02-09,10,LONDON MATCH,Len Deighton
1986,1986-02-09,11,STONE 588,Gerald A. Browne
1986,1986-02-09,12,THE LEBARON SECRET,Stephen Birmingham
1986,1986-02-09,13,WHAT'S BRED IN THE BONE,Robertson Davies
1986,1986-02-09,14,THE SEVENTH SECRET,Irving Wallace
1986,1986-02-09,15,GALAPAGOS,Kurt Vonnegut
1986,1986-02-16,1,LIE DOWN WITH LIONS,Ken Follett
1986,1986-02-16,2,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-02-16,3,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-02-16,4,CYCLOPS,Clive Cussler
1986,1986-02-16,5,TEXAS,James A. Michener
1986,1986-02-16,6,CONTACT,Carl Sagan
1986,1986-02-16,7,THE LEBARON SECRET,Stephen Birmingham
1986,1986-02-16,8,ANGELS OF SEPTEMBER,Andrew M. Greeley
1986,1986-02-16,9,THE ACCIDENTAL TOURIST,Anne Tyler
1986,1986-02-16,10,STONE 588,Gerald A. Browne
1986,1986-02-16,11,THE STORYTELLER,Harold Robbins
1986,1986-02-16,12,SECRETS,Danielle Steel
1986,1986-02-16,13,LUCKY,Jackie Collins
1986,1986-02-16,14,THE SEVENTH SECRET,Irving Wallace
1986,1986-02-16,15,LONDON MATCH,Len Deighton
1986,1986-02-23,1,LIE DOWN WITH LIONS,Ken Follett
1986,1986-02-23,2,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-02-23,3,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-02-23,4,CYCLOPS,Clive Cussler
1986,1986-02-23,5,TEXAS,James A. Michener
1986,1986-02-23,6,CONTACT,Carl Sagan
1986,1986-02-23,7,THE LEBARON SECRET,Stephen Birmingham
1986,1986-02-23,8,ANGELS OF SEPTEMBER,Andrew M. Greeley
1986,1986-02-23,9,STONE 588,Gerald A. Browne
1986,1986-02-23,10,THE ACCIDENTAL TOURIST,Anne Tyler
1986,1986-02-23,11,SECRETS,Danielle Steel
1986,1986-02-23,12,THE STORYTELLER,Harold Robbins
1986,1986-02-23,13,THE SEVENTH SECRET,Irving Wallace
1986,1986-02-23,14,WORLD'S FAIR,E. L. Doctorow
1986,1986-02-23,15,LONDON MATCH,Len Deighton
1986,1986-02-23,16,WHAT'S BRED IN THE BONE,Robertson Davies
1986,1986-03-02,1,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-03-02,2,LIE DOWN WITH LIONS,Ken Follett
1986,1986-03-02,3,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-03-02,4,CYCLOPS,Clive Cussler
1986,1986-03-02,5,TEXAS,James A. Michener
1986,1986-03-02,6,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-03-02,7,ANGELS OF SEPTEMBER,Andrew M. Greeley
1986,1986-03-02,8,CONTACT,Carl Sagan
1986,1986-03-02,9,STONE 588,Gerald A. Browne
1986,1986-03-02,10,THE LEBARON SECRET,Stephen Birmingham
1986,1986-03-02,11,THE SEVENTH SECRET,Irving Wallace
1986,1986-03-02,12,PRIVATE AFFAIRS,Judith Michael
1986,1986-03-02,13,SECRETS,Danielle Steel
1986,1986-03-02,14,THE STORYTELLER,Harold Robbins
1986,1986-03-02,15,THE ACCIDENTAL TOURIST,Anne Tyler
1986,1986-03-09,1,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-03-09,2,LIE DOWN WITH LIONS,Ken Follett
1986,1986-03-09,3,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-03-09,4,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-03-09,5,CYCLOPS,Clive Cussler
1986,1986-03-09,6,TEXAS,James A. Michener
1986,1986-03-09,7,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-03-09,8,ANGELS OF SEPTEMBER,Andrew M. Greeley
1986,1986-03-09,9,THE LEBARON SECRET,Stephen Birmingham
1986,1986-03-09,10,PRIVATE AFFAIRS,Judith Michael
1986,1986-03-09,11,CONTACT,Carl Sagan
1986,1986-03-09,12,STONE 588,Gerald A. Browne
1986,1986-03-09,13,THE ACCIDENTAL TOURIST,Anne Tyler
1986,1986-03-09,14,SECRETS,Danielle Steel
1986,1986-03-09,15,THE SEVENTH SECRET,Irving Wallace
1986,1986-03-16,1,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-03-16,2,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-03-16,3,LIE DOWN WITH LIONS,Ken Follett
1986,1986-03-16,4,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-03-16,5,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-03-16,6,CYCLOPS,Clive Cussler
1986,1986-03-16,7,TEXAS,James A. Michener
1986,1986-03-16,8,PRIVATE AFFAIRS,Judith Michael
1986,1986-03-16,9,THE LEBARON SECRET,Stephen Birmingham
1986,1986-03-16,10,CONTACT,Carl Sagan
1986,1986-03-16,11,THE ACCIDENTAL TOURIST,Anne Tyler
1986,1986-03-16,12,STONE 588,Gerald A. Browne
1986,1986-03-16,13,ANGELS OF SEPTEMBER,Andrew M. Greeley
1986,1986-03-16,14,SECRETS,Danielle Steel
1986,1986-03-16,15,THE STORYTELLER,Harold Robbins
1986,1986-03-23,1,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-03-23,2,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-03-23,3,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-03-23,4,LIE DOWN WITH LIONS,Ken Follett
1986,1986-03-23,5,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-03-23,6,CYCLOPS,Clive Cussler
1986,1986-03-23,7,TEXAS,James A. Michener
1986,1986-03-23,8,PRIVATE AFFAIRS,Judith Michael
1986,1986-03-23,9,BREAK IN,Dick Francis
1986,1986-03-23,10,CONTACT,Carl Sagan
1986,1986-03-23,11,ANGELS OF SEPTEMBER,Andrew M. Greeley
1986,1986-03-23,12,THE LEBARON SECRET,Stephen Birmingham
1986,1986-03-23,13,STONE 588,Gerald A. Browne
1986,1986-03-23,14,THE ACCIDENTAL TOURIST,Anne Tyler
1986,1986-03-23,15,JOANNA'S HUSBAND AND DAVID'S WIFE,Elizabeth Forsythe Hailey
1986,1986-03-30,1,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-03-30,2,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-03-30,3,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-03-30,4,LIE DOWN WITH LIONS,Ken Follett
1986,1986-03-30,5,BREAK IN,Dick Francis
1986,1986-03-30,6,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-03-30,7,SEASONS OF THE HEART,Cynthia Freeman
1986,1986-03-30,8,PRIVATE AFFAIRS,Judith Michael
1986,1986-03-30,9,HOME FRONT,Patti Davis with Maureen Strange Foster
1986,1986-03-30,10,TEXAS,James A. Michener
1986,1986-03-30,11,CYCLOPS,Clive Cussler
1986,1986-03-30,12,JOANNA'S HUSBAND AND DAVID'S WIFE,Elizabeth Forsythe Hailey
1986,1986-03-30,13,STONE 588,Gerald A. Browne
1986,1986-03-30,14,THE ACCIDENTAL TOURIST,Anne Tyler
1986,1986-03-30,15,THE LEBARON SECRET,Stephen Birmingham
1986,1986-04-06,1,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-04-06,2,BREAK IN,Dick Francis
1986,1986-04-06,3,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-04-06,4,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-04-06,5,LIE DOWN WITH LIONS,Ken Follett
1986,1986-04-06,6,HOME FRONT,Patti Davis with Maureen Strange Foster
1986,1986-04-06,7,SEASONS OF THE HEART,Cynthia Freeman
1986,1986-04-06,8,JOANNA'S HUSBAND AND DAVID'S WIFE,Elizabeth Forsythe Hailey
1986,1986-04-06,9,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-04-06,10,PRIVATE AFFAIRS,Judith Michael
1986,1986-04-06,11,NERILKA'S STORY,Anne McCaffrey
1986,1986-04-06,12,TEXAS,James A. Michener
1986,1986-04-06,13,CYCLOPS,Clive Cussler
1986,1986-04-06,14,BLACK GENESIS,L. Ron Hubbard
1986,1986-04-06,15,THE ACCIDENTAL TOURIST,Anne Tyler
1986,1986-04-06,16,STONE 588,Gerald A. Browne
1986,1986-04-13,1,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-04-13,2,BREAK IN,Dick Francis
1986,1986-04-13,3,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-04-13,4,LIE DOWN WITH LIONS,Ken Follett
1986,1986-04-13,5,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-04-13,6,HOME FRONT,Patti Davis with Maureen Strange Foster
1986,1986-04-13,7,JOANNA'S HUSBAND AND DAVID'S WIFE,Elizabeth Forsythe Hailey
1986,1986-04-13,8,SEASONS OF THE HEART,Cynthia Freeman
1986,1986-04-13,9,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-04-13,10,PRIVATE AFFAIRS,Judith Michael
1986,1986-04-13,11,TEXAS,James A. Michener
1986,1986-04-13,12,NERILKA'S STORY,Anne McCaffrey
1986,1986-04-13,13,CYCLOPS,Clive Cussler
1986,1986-04-13,14,STONE 588,Gerald A. Browne
1986,1986-04-13,15,HIGH JINX,William F. Buckley Jr.
1986,1986-04-13,16,BLACK GENESIS,L. Ron Hubbard
1986,1986-04-20,1,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-04-20,2,BREAK IN,Dick Francis
1986,1986-04-20,3,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-04-20,4,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-04-20,5,SEASONS OF THE HEART,Cynthia Freeman
1986,1986-04-20,6,LIE DOWN WITH LIONS,Ken Follett
1986,1986-04-20,7,HOME FRONT,Patti Davis with Maureen Strange Foster
1986,1986-04-20,8,THE HANDMAID'S TALE,Margaret Atwood.
1986,1986-04-20,9,NERILKA'S STORY,Anne McCaffrey
1986,1986-04-20,10,HIGH JINX,William F. Buckley Jr
1986,1986-04-20,11,JOANNA'S HUSBAND AND DAVID'S WIFE,Elizabeth Forsythe Hailey
1986,1986-04-20,12,PRIVATE AFFAIRS,Judith Michael
1986,1986-04-20,13,TEXAS,James A. Michener
1986,1986-04-20,14,THE WHITE HOUSE MESS,Christopher Buckley
1986,1986-04-20,15,PARADISE POSTPONED,John Mortimer
1986,1986-04-20,16,CYCLOPS,Clive Cussler
1986,1986-04-20,17,BLACK GENESIS,L. Ron Hubbard
1986,1986-04-27,1,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-04-27,2,I'LL TAKE MANHATTAN,Judith Krantz.
1986,1986-04-27,3,A PERFECT SPY,John le Carré
1986,1986-04-27,4,BREAK IN,Dick Francis
1986,1986-04-27,5,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-04-27,6,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-04-27,7,LIE DOWN WITH LIONS,Ken Follett
1986,1986-04-27,8,HOME FRONT,Patti Davis with Maureen Strange Foster
1986,1986-04-27,9,SEASONS OF THE HEART,Cynthia Freeman
1986,1986-04-27,10,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-04-27,11,HIGH JINX,William F. Buckley Jr
1986,1986-04-27,12,JOANNA'S HUSBAND AND DAVID'S WIFE,Elizabeth Forsythe Hailey
1986,1986-04-27,13,NERILKA'S STORY,Anne McCaffrey
1986,1986-04-27,14,TEXAS,James A. Michener
1986,1986-04-27,15,CYCLOPS,Clive Cussler
1986,1986-05-04,1,A PERFECT SPY,John le Carré
1986,1986-05-04,2,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-05-04,3,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-05-04,4,BREAK IN,Dick Francis
1986,1986-05-04,5,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-05-04,6,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-05-04,7,LIE DOWN WITH LIONS,Ken Follett
1986,1986-05-04,8,HOME FRONT,Patti Davis with Maureen Strange Foster
1986,1986-05-04,9,SEASONS OF THE HEART,Cynthia Freeman
1986,1986-05-04,10,JOANNA'S HUSBAND AND DAVID'S WIFE,Elizabeth Forsythe Hailey
1986,1986-05-04,11,THE SONGS OF DISTANT EARTH,Arthur C. Clarke
1986,1986-05-04,12,HIGH JINX,William F. Buckley Jr
1986,1986-05-04,13,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-05-04,14,NERILKA'S STORY,Anne McCaffrey
1986,1986-05-04,15,THE WHITE HOUSE MESS,Christopher Buckley
1986,1986-05-11,1,A PERFECT SPY,John le Carré
1986,1986-05-11,2,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-05-11,3,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-05-11,4,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-05-11,5,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-05-11,6,BREAK IN,Dick Francis
1986,1986-05-11,7,LIE DOWN WITH LIONS,Ken Follett
1986,1986-05-11,8,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-05-11,9,HOME FRONT,Patti Davis with Maureen Strange Foster
1986,1986-05-11,10,SEASONS OF THE HEART,Cynthia Freeman
1986,1986-05-11,11,PARADISE POSTPONED,John Mortimer.
1986,1986-05-11,12,MAGIC KINGDOM FOR SALE: Sold,! by Terry Brooks
1986,1986-05-11,13,NERILKA'S STORY,Anne McCaffrey
1986,1986-05-11,14,THE WHITE HOUSE MESS,Christopher Buckley
1986,1986-05-11,15,STRANGERS,Dean R. Koontz
1986,1986-05-18,1,A PERFECT SPY,John le Carré
1986,1986-05-18,2,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-05-18,3,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-05-18,4,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-05-18,5,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-05-18,6,BREAK IN,Dick Francis
1986,1986-05-18,7,LIE DOWN WITH LIONS,Ken Follett
1986,1986-05-18,8,THE BOOK OF ABRAHAM,Marek Halter
1986,1986-05-18,9,THE GOOD MOTHER,Sue Miller
1986,1986-05-18,10,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-05-18,11,HOME FRONT,Patti Davis with Maureen Strange Foster
1986,1986-05-18,12,HIGH HEARTS,Rita Mae Brown
1986,1986-05-18,13,JOANNA'S HUSBAND AND DAVID'S WIFE,Elizabeth Forsythe Hailey
1986,1986-05-18,14,SEASONS OF THE HEART,Cynthia Freeman
1986,1986-05-18,15,LONESOME DOVE,Larry McMurtry
1986,1986-05-18,16,NERILKA'S STORY,Anne McCaffrey
1986,1986-05-25,1,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-05-25,2,A PERFECT SPY,John le Carré
1986,1986-05-25,3,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-05-25,4,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-05-25,5,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-05-25,6,BREAK IN,Dick Francis
1986,1986-05-25,7,THE GOOD MOTHER,Sue Miller
1986,1986-05-25,8,LIE DOWN WITH LIONS,Ken Follett
1986,1986-05-25,9,HOME FRONT,Patti Davis with Maureen Strange Foster
1986,1986-05-25,10,THE ENEMY WITHIN,L. Ron Hubbard
1986,1986-05-25,11,SEASONS OF THE HEART,Cynthia Freeman
1986,1986-05-25,12,THE SONGS OF DISTANT EARTH,Arthur C. Clarke
1986,1986-05-25,13,HIGH HEARTS,Rita Mae Brown
1986,1986-05-25,14,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-05-25,15,THE BOOK OF ABRAHAM,Marek Halter
1986,1986-06-01,1,A PERFECT SPY,John le Carré
1986,1986-06-01,2,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-06-01,3,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-06-01,4,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-06-01,5,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-06-01,6,THE BOOK OF ABRAHAM,Marek Halter
1986,1986-06-01,7,THE GOOD MOTHER,Sue Miller
1986,1986-06-01,8,BREAK IN,Dick Francis
1986,1986-06-01,9,LIE DOWN WITH LIONS,Ken Follett
1986,1986-06-01,10,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-06-01,11,THE GARDEN OF EDEN,Ernest Hemingway
1986,1986-06-01,12,NOBODY LIVES FOREVER,John Gardner
1986,1986-06-01,13,HIGH HEARTS,Rita Mae Brown
1986,1986-06-01,14,THE SONGS OF DISTANT EARTH,Arthur C. Clarke
1986,1986-06-01,15,MAGIC KINGDOM FOR SALE: Sold,! by Terry Brooks
1986,1986-06-08,1,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-06-08,2,A PERFECT SPY,John le Carré
1986,1986-06-08,3,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-06-08,4,THE GOOD MOTHER,Sue Miller
1986,1986-06-08,5,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-06-08,6,THE GARDEN OF EDEN,Ernest Hemingway
1986,1986-06-08,7,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-06-08,8,THE EIGHTH COMMANDMENT,Lawrence Sanders
1986,1986-06-08,9,NOBODY LIVES FOREVER,John Gardner
1986,1986-06-08,10,LIE DOWN WITH LIONS,Ken Follett
1986,1986-06-08,11,BREAK IN,Dick Francis
1986,1986-06-08,12,THE HANDMAID'S TALE,Margaret Atwood
1986,1986-06-08,13,THE BOOK OF ABRAHAM,Marek Halter
1986,1986-06-08,14,STALLION GATE,Martin Cruz Smith
1986,1986-06-08,15,THE SONGS OF DISTANT EARTH,Arthur C. Clarke
1986,1986-06-08,16,HIGH HEARTS,Rita Mae Brown
1986,1986-06-08,17,THE ENEMY WITHIN,L. Ron Hubbard
1986,1986-06-15,1,A PERFECT SPY,John le Carré
1986,1986-06-15,2,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-06-15,3,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-06-15,4,LAST OF THE BREED,Louis L'Amour
1986,1986-06-15,5,THE GARDEN OF EDEN,Ernest Hemingway
1986,1986-06-15,6,THE EIGHTH COMMANDMENT,Lawrence Sanders
1986,1986-06-15,7,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-06-15,8,TAMING A SEA-HORSE,Robert B. Parker
1986,1986-06-15,9,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-06-15,10,THE GOOD MOTHER,Sue Miller
1986,1986-06-15,11,NOBODY LIVES FOREVER,John Gardner
1986,1986-06-15,12,LIE DOWN WITH LIONS,Ken Follett
1986,1986-06-15,13,BREAK IN,Dick Francis
1986,1986-06-15,14,THE BOOK OF ABRAHAM,Marek Halter
1986,1986-06-15,15,HIGH HEARTS,Rita Mae Brown
1986,1986-06-22,1,LAST OF THE BREED,Louis L'Amour
1986,1986-06-22,2,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-06-22,3,A PERFECT SPY,John le Carré
1986,1986-06-22,4,THE EIGHTH COMMANDMENT,Lawrence Sanders
1986,1986-06-22,5,THE GARDEN OF EDEN,Ernest Hemingway
1986,1986-06-22,6,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-06-22,7,TAMING A SEA-HORSE,Robert B. Parker
1986,1986-06-22,8,THE GOOD MOTHER,Sue Miller
1986,1986-06-22,9,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-06-22,10,GONE WITH THE WIND,Margaret Mitchell
1986,1986-06-22,11,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-06-22,12,NOBODY LIVES FOREVER,John Gardner
1986,1986-06-22,13,BARRIER ISLAND,John D. MacDonald
1986,1986-06-22,14,LIE DOWN WITH LIONS,Ken Follett
1986,1986-06-22,15,THE BOOK OF ABRAHAM,Marek Halter
1986,1986-06-22,16,ACT OF WILL,Barbara Taylor Bradford
1986,1986-06-29,1,LAST OF THE BREED,Louis L'Amour
1986,1986-06-29,2,A PERFECT SPY,John le Carré
1986,1986-06-29,3,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-06-29,4,THE EIGHTH COMMANDMENT,Lawrence Sanders
1986,1986-06-29,5,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-06-29,6,THE GARDEN OF EDEN,Ernest Hemingway
1986,1986-06-29,7,TAMING A SEA-HORSE,Robert B. Parker
1986,1986-06-29,8,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-06-29,9,ACT OF WILL,Barbara Taylor Bradford
1986,1986-06-29,10,GONE WITH THE WIND,Margaret Mitchell
1986,1986-06-29,11,THE GOOD MOTHER,Sue Miller
1986,1986-06-29,12,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-06-29,13,LIE DOWN WITH LIONS,Ken Follett
1986,1986-06-29,14,BARRIER ISLAND,John D. MacDonald
1986,1986-06-29,15,LONESOME DOVE,Larry McMurtry
1986,1986-07-06,1,LAST OF THE BREED,Louis L'Amour
1986,1986-07-06,2,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-07-06,3,ACT OF WILL,Barbara Taylor Bradford
1986,1986-07-06,4,A PERFECT SPY,John le Carré
1986,1986-07-06,5,THE EIGHTH COMMANDMENT,Lawrence Sanders
1986,1986-07-06,6,THE GARDEN OF EDEN,Ernest Hemingway
1986,1986-07-06,7,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-07-06,8,TAMING A SEA-HORSE,Robert B. Parker
1986,1986-07-06,9,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-07-06,10,GONE WITH THE WIND,Margaret Mitchell
1986,1986-07-06,11,THE GOOD MOTHER,Sue Miller
1986,1986-07-06,12,BARRIER ISLAND,John D. MacDonald
1986,1986-07-06,13,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-07-06,14,LIE DOWN WITH LIONS,Ken Follett
1986,1986-07-06,15,A MATTER OF HONOR,Jeffrey Archer
1986,1986-07-13,1,LAST OF THE BREED,Louis L'Amour
1986,1986-07-13,2,A MATTER OF HONOR,Jeffrey Archer
1986,1986-07-13,3,ACT OF WILL,Barbara Taylor Bradford
1986,1986-07-13,4,A PERFECT SPY,John le Carré
1986,1986-07-13,5,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-07-13,6,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-07-13,7,THE EIGHTH COMMANDMENT,Lawrence Sanders
1986,1986-07-13,8,THE GARDEN OF EDEN,Ernest Hemingway
1986,1986-07-13,9,GONE WITH THE WIND,Margaret Mitchell
1986,1986-07-13,10,THE GOOD MOTHER,Sue Miller
1986,1986-07-13,11,TAMING A SEA-HORSE,Robert B. Parker
1986,1986-07-13,12,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-07-13,13,BARRIER ISLAND,John D. MacDonald
1986,1986-07-13,14,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-07-13,15,LIE DOWN WITH LIONS,Ken Follett
1986,1986-07-13,16,LONESOME DOVE,Larry McMurtry
1986,1986-07-20,1,WANDERLUST,Danielle Steel
1986,1986-07-20,2,A MATTER OF HONOR,Jeffrey Archer
1986,1986-07-20,3,LAST OF THE BREED,Louis L'Amour
1986,1986-07-20,4,ACT OF WILL,Barbara Taylor Bradford
1986,1986-07-20,5,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-07-20,6,THE GARDEN OF EDEN,Ernest Hemingway
1986,1986-07-20,7,THE EIGHTH COMMANDMENT,Lawrence Sanders
1986,1986-07-20,8,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-07-20,9,A PERFECT SPY,John le Carré
1986,1986-07-20,10,THE GOOD MOTHER,Sue Miller
1986,1986-07-20,11,GONE WITH THE WIND,Margaret Mitchell
1986,1986-07-20,12,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-07-20,13,BARRIER ISLAND,John D. MacDonald
1986,1986-07-20,14,TAMING A SEA-HORSE,Robert B. Parker
1986,1986-07-20,15,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-07-27,1,WANDERLUST,Danielle Steel
1986,1986-07-27,2,A MATTER OF HONOR,Jeffrey Archer
1986,1986-07-27,3,LAST OF THE BREED,Louis L'Amour
1986,1986-07-27,4,ACT OF WILL,Barbara Taylor Bradford
1986,1986-07-27,5,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-07-27,6,A PERFECT SPY,John le Carré
1986,1986-07-27,7,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-07-27,8,THE EIGHTH COMMANDMENT,Lawrence Sanders
1986,1986-07-27,9,THE GARDEN OF EDEN,Ernest Hemingway
1986,1986-07-27,10,THE GOOD MOTHER,Sue Miller
1986,1986-07-27,11,BARRIER ISLAND,John D. MacDonald
1986,1986-07-27,12,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-07-27,13,LAKE WOBEGON DAYS,Garrison Keillor
1986,1986-07-27,14,TAMING A SEA-HORSE,Robert B. Parker
1986,1986-07-27,15,Q CLEARANCE,Peter Benchley
1986,1986-07-27,16,LONESOME DOVE,Larry McMurtry
1986,1986-08-03,1,WANDERLUST,Danielle Steel
1986,1986-08-03,2,RED STORM RISING,Tom Clancy
1986,1986-08-03,3,A MATTER OF HONOR,Jeffrey Archer
1986,1986-08-03,4,LAST OF THE BREED,Louis L'Amour
1986,1986-08-03,5,ACT OF WILL,Barbara Taylor Bradford
1986,1986-08-03,6,A PERFECT SPY,John le Carré
1986,1986-08-03,7,THE GARDEN OF EDEN,Ernest Hemingway
1986,1986-08-03,8,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-08-03,9,THE EIGHTH COMMANDMENT,Lawrence Sanders
1986,1986-08-03,10,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-08-03,11,THE GOOD MOTHER,Sue Miller
1986,1986-08-03,12,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-08-03,13,BARRIER ISLAND,John D. MacDonald
1986,1986-08-03,14,TAMING A SEA-HORSE,Robert B. Parker
1986,1986-08-03,15,KATE VAIDEN,Reynolds Price
1986,1986-08-10,1,WANDERLUST,Danielle Steel
1986,1986-08-10,2,RED STORM RISING,Tom Clancy
1986,1986-08-10,3,A MATTER OF HONOR,Jeffrey Archer
1986,1986-08-10,4,LAST OF THE BREED,Louis L'Amour
1986,1986-08-10,5,ACT OF WILL,Barbara Taylor Bradford
1986,1986-08-10,6,THE GARDEN OF EDEN,Ernest Hemingway
1986,1986-08-10,7,THE EIGHTH COMMANDMENT,Lawrence Sanders
1986,1986-08-10,8,THE BOURNE SUPREMACY,Robert Ludlum
1986,1986-08-10,9,I'LL TAKE MANHATTAN,Judith Krantz
1986,1986-08-10,10,A PERFECT SPY,John le Carré
1986,1986-08-10,11,THE GOOD MOTHER,Sue Miller
1986,1986-08-10,12,THE MAMMOTH HUNTERS,Jean M. Auel
1986,1986-08-10,13,BARRIER ISLAND,John D. MacDonald
1986,1986-08-10,14,TABLE MONEY,Jimmy Breslin
1986,1986-08-10,15,Q CLEARANCE,Peter Benchley
1986,1986-08-17,1,RED STORM RISING,Tom Clancy
1986,1986-08-17,2,WANDERLUST,Danielle Steel
1986,1986-08-17,3,A MATTER OF HONOR,Jeffrey Archer
1986,1986-08-17,4,LAST OF THE BREED,Louis L'Amour
