year,week,rank,title,author
2017,2017-12-31,11,READY PLAYER ONE,Ernest Cline
2017,2017-12-31,12,LITTLE FIRES EVERYWHERE,Celeste Ng
2017,2017-12-31,13,TOM CLANCY POWER AND EMPIRE,Marc Cameron
2017,2017-12-31,14,HARDCORE TWENTY-FOUR,Janet Evanovich
2017,2017-12-31,15,TWO KINDS OF TRUTH,Michael Connelly
2018,2018-01-07,1,ORIGIN,Dan Brown
2018,2018-01-07,2,THE ROOSTER BAR,John Grisham
2018,2018-01-07,3,THE SUN AND HER FLOWERS,Rupi Kaur
2018,2018-01-07,4,THE PEOPLE VS. ALEX CROSS,James Patterson
2018,2018-01-07,5,MILK AND HONEY,Rupi Kaur
2018,2018-01-07,6,DARKER,E.L. James
2018,2018-01-07,7,THE MIDNIGHT LINE,Lee Child
2018,2018-01-07,8,ARTEMIS,Andy Weir
2018,2018-01-07,9,YEAR ONE,Nora Roberts
2018,2018-01-07,10,READY PLAYER ONE,Ernest Cline
2018,2018-01-07,11,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-01-07,12,END GAME,David Baldacci
2018,2018-01-07,13,TOM CLANCY POWER AND EMPIRE,Marc Cameron
2018,2018-01-07,14,SLEEPING BEAUTIES,Stephen King and Owen King
2018,2018-01-07,15,HARDCORE TWENTY-FOUR,Janet Evanovich
2018,2018-01-14,1,THE PEOPLE VS. ALEX CROSS,James Patterson
2018,2018-01-14,2,TWO KINDS OF TRUTH,Michael Connelly
2018,2018-01-14,3,ORIGIN,Dan Brown
2018,2018-01-14,4,THE WANTED,Robert Crais
2018,2018-01-14,5,TWISTED,Helen Hardt
2018,2018-01-14,6,DARKER,E.L. James
2018,2018-01-14,7,THE ROOSTER BAR,John Grisham
2018,2018-01-14,8,THE SUN AND HER FLOWERS,Rupi Kaur
2018,2018-01-14,9,THE ALICE NETWORK,Kate Quinn
2018,2018-01-14,10,MILK AND HONEY,Rupi Kaur
2018,2018-01-14,11,THE MIDNIGHT LINE,Lee Child
2018,2018-01-14,12,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-01-14,13,END GAME,David Baldacci
2018,2018-01-14,14,YEAR ONE,Nora Roberts
2018,2018-01-14,15,THE GOOD DAUGHTER,Karin Slaughter
2018,2018-01-21,1,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-01-21,2,END GAME,David Baldacci
2018,2018-01-21,3,ORIGIN,Dan Brown
2018,2018-01-21,4,UNBOUND,Stuart Woods
2018,2018-01-21,5,ROBICHEAUX,James Lee Burke
2018,2018-01-21,6,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-01-21,7,THE SUN AND HER FLOWERS,Rupi Kaur
2018,2018-01-21,8,THE ROOSTER BAR,John Grisham
2018,2018-01-21,9,MILK AND HONEY,Rupi Kaur
2018,2018-01-21,10,DARKER,E.L. James
2018,2018-01-21,11,PROMISE NOT TO TELL,Jayne Ann Krentz
2018,2018-01-21,12,READY PLAYER ONE,Ernest Cline
2018,2018-01-21,13,"SING, UNBURIED, SING",Jesmyn Ward
2018,2018-01-21,14,THE MIDNIGHT LINE,Lee Child
2018,2018-01-21,15,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-01-28,1,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-01-28,2,THE WIFE BETWEEN US,Greer Hendricks and Sarah Pekkanen
2018,2018-01-28,3,BLOOD FURY,J.R. Ward
2018,2018-01-28,4,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-01-28,5,ORIGIN,Dan Brown
2018,2018-01-28,6,THE ROOSTER BAR,John Grisham
2018,2018-01-28,7,THE SUN AND HER FLOWERS,Rupi Kaur
2018,2018-01-28,8,NO MIDDLE NAME,Lee Child
2018,2018-01-28,9,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-01-28,10,MILK AND HONEY,Rupi Kaur
2018,2018-01-28,11,READY PLAYER ONE,Ernest Cline
2018,2018-01-28,12,THE IMMORTALISTS,Chloe Benjamin
2018,2018-01-28,13,THE HANDMAID'S TALE,Margaret Atwood
2018,2018-01-28,14,DARKER,E.L. James
2018,2018-01-28,15,OPERATOR DOWN,Brad Taylor
2018,2018-02-04,1,CITY OF ENDLESS NIGHT,Douglas Preston and Lincoln Child
2018,2018-02-04,2,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-02-04,3,IRON GOLD,Pierce Brown
2018,2018-02-04,4,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-02-04,5,ORIGIN,Dan Brown
2018,2018-02-04,6,THE WIFE BETWEEN US,Greer Hendricks and Sarah Pekkanen
2018,2018-02-04,7,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-02-04,8,"SEX, NOT LOVE",Vi Keeland
2018,2018-02-04,9,THE ROOSTER BAR,John Grisham
2018,2018-02-04,10,THE SUN AND HER FLOWERS,Rupi Kaur
2018,2018-02-04,11,MILK AND HONEY,Rupi Kaur
2018,2018-02-04,12,FOREVER MY GIRL,Heidi McLaughlin
2018,2018-02-04,13,NO MIDDLE NAME,Lee Child
2018,2018-02-04,14,READY PLAYER ONE,Ernest Cline
2018,2018-02-04,15,DARKER,E.L. James
2018,2018-02-11,1,JUDGMENT ROAD,Christine Feehan
2018,2018-02-11,2,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-02-11,3,FALL FROM GRACE,Danielle Steel
2018,2018-02-11,4,THE WIFE BETWEEN US,Greer Hendricks and Sarah Pekkanen
2018,2018-02-11,5,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-02-11,6,ORIGIN,Dan Brown
2018,2018-02-11,7,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-02-11,8,READY PLAYER ONE,Ernest Cline
2018,2018-02-11,9,ABOUT THAT KISS,Jill Shalvis
2018,2018-02-11,10,THE ROOSTER BAR,John Grisham
2018,2018-02-11,11,THE SUN AND HER FLOWERS,Rupi Kaur
2018,2018-02-11,12,CITY OF ENDLESS NIGHT,Douglas Preston and Lincoln Child
2018,2018-02-11,13,SISTERS LIKE US,Susan Mallery
2018,2018-02-11,14,MILK AND HONEY,Rupi Kaur
2018,2018-02-11,15,NEED TO KNOW,Karen Cleveland
2018,2018-02-18,1,DARK IN DEATH,J.D. Robb
2018,2018-02-18,2,STILL ME,Jojo Moyes
2018,2018-02-18,3,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-02-18,4,THE WIFE BETWEEN US,Greer Hendricks and Sarah Pekkanen
2018,2018-02-18,5,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-02-18,6,FALL FROM GRACE,Danielle Steel
2018,2018-02-18,7,READY PLAYER ONE,Ernest Cline
2018,2018-02-18,8,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-02-18,9,ORIGIN,Dan Brown
2018,2018-02-18,10,BEYOND DANGER,Kat Martin
2018,2018-02-18,11,THE GRAVE'S A FINE AND PRIVATE PLACE,Alan Bradley
2018,2018-02-18,12,THE SUN AND HER FLOWERS,Rupi Kaur
2018,2018-02-18,13,16TH SEDUCTION,James Patterson and Maxine Paetro
2018,2018-02-18,14,JUDGMENT ROAD,Christine Feehan
2018,2018-02-18,15,MILK AND HONEY,Rupi Kaur
2018,2018-02-25,1,THE GREAT ALONE,Kristin Hannah
2018,2018-02-25,2,AN AMERICAN MARRIAGE,Tayari Jones
2018,2018-02-25,3,LOOK FOR ME,Lisa Gardner
2018,2018-02-25,4,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-02-25,5,STILL ME,Jojo Moyes
2018,2018-02-25,6,DARK IN DEATH,J.D. Robb
2018,2018-02-25,7,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-02-25,8,READY PLAYER ONE,Ernest Cline
2018,2018-02-25,9,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-02-25,10,THE WIFE BETWEEN US,Greer Hendricks and Sarah Pekkanen
2018,2018-02-25,11,ORIGIN,Dan Brown
2018,2018-02-25,12,DARKER,E.L. James
2018,2018-02-25,13,THE SUN AND HER FLOWERS,Rupi Kaur
2018,2018-02-25,14,THE DECEIVERS,Alex Berenson
2018,2018-02-25,15,THE MASTERPIECE,Francine Rivers
2018,2018-03-04,1,THE GREAT ALONE,Kristin Hannah
2018,2018-03-04,2,UNRAVELED,Helen Hardt
2018,2018-03-04,3,NIGHT MOVES,Jonathan Kellerman
2018,2018-03-04,4,AN AMERICAN MARRIAGE,Tayari Jones
2018,2018-03-04,5,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-03-04,6,STILL ME,Jojo Moyes
2018,2018-03-04,7,READY PLAYER ONE,Ernest Cline
2018,2018-03-04,8,THE KREMLIN'S CANDIDATE,Jason Matthews
2018,2018-03-04,9,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-03-04,10,LOOK FOR ME,Lisa Gardner
2018,2018-03-04,11,DARK IN DEATH,J.D. Robb
2018,2018-03-04,12,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-03-04,13,THE WIFE BETWEEN US,Greer Hendricks and Sarah Pekkanen
2018,2018-03-04,14,ORIGIN,Dan Brown
2018,2018-03-04,15,SURPRISE ME,Sophie Kinsella
2018,2018-03-11,1,THE GREAT ALONE,Kristin Hannah
2018,2018-03-11,2,FIFTY FIFTY,James Patterson and Candice Fox
2018,2018-03-11,3,RED SPARROW,Jason Matthews
2018,2018-03-11,4,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-03-11,5,AN AMERICAN MARRIAGE,Tayari Jones
2018,2018-03-11,6,READY PLAYER ONE,Ernest Cline
2018,2018-03-11,7,AGENT IN PLACE,Mark Greaney
2018,2018-03-11,8,STILL ME,Jojo Moyes
2018,2018-03-11,9,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-03-11,10,LOOK FOR ME,Lisa Gardner
2018,2018-03-11,11,GENTLEMAN NINE,Penelope Ward
2018,2018-03-11,12,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-03-11,13,NIGHT MOVES,Jonathan Kellerman
2018,2018-03-11,14,THE WIFE BETWEEN US,Greer Hendricks and Sarah Pekkanen
2018,2018-03-11,15,MILK AND HONEY,Rupi Kaur
2018,2018-03-18,1,THE GREAT ALONE,Kristin Hannah
2018,2018-03-18,2,HELLO STRANGER,Lisa Kleypas
2018,2018-03-18,3,RED SPARROW,Jason Matthews
2018,2018-03-18,4,FIFTY FIFTY,James Patterson and Candice Fox
2018,2018-03-18,5,AN AMERICAN MARRIAGE,Tayari Jones
2018,2018-03-18,6,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-03-18,7,READY PLAYER ONE,Ernest Cline
2018,2018-03-18,8,FATAL CHAOS,Marie Force
2018,2018-03-18,9,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-03-18,10,RASPBERRY DANISH MURDER,Joanne Fluke
2018,2018-03-18,11,ONE LAST TIME,Corinne Michaels
2018,2018-03-18,12,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-03-18,13,STILL ME,Jojo Moyes
2018,2018-03-18,14,RUTHLESS,Lisa Jackson
2018,2018-03-18,15,THE FIX,David Baldacci
2018,2018-03-25,1,BURN BRIGHT,Patricia Briggs
2018,2018-03-25,2,THE ESCAPE ARTIST,Brad Meltzer
2018,2018-03-25,3,CAMINO ISLAND,John Grisham
2018,2018-03-25,4,THE GREAT ALONE,Kristin Hannah
2018,2018-03-25,5,RED SPARROW,Jason Matthews
2018,2018-03-25,6,STAR WARS: THE LAST JEDI,Jason Fry
2018,2018-03-25,7,READY PLAYER ONE,Ernest Cline
2018,2018-03-25,8,THE WOMAN LEFT BEHIND,Linda Howard
2018,2018-03-25,9,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-03-25,10,HIGH VOLTAGE,Karen Marie Moning
2018,2018-03-25,11,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-03-25,12,AN AMERICAN MARRIAGE,Tayari Jones
2018,2018-03-25,13,FIFTY FIFTY,James Patterson and Candice Fox
2018,2018-03-25,14,THE FIX,David Baldacci
2018,2018-03-25,15,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-04-01,1,THE RISING SEA,Clive Cussler and Graham Brown
2018,2018-04-01,2,CAMINO ISLAND,John Grisham
2018,2018-04-01,3,READY PLAYER ONE,Ernest Cline
2018,2018-04-01,4,THE GREAT ALONE,Kristin Hannah
2018,2018-04-01,5,DEAREST IVIE,J.R. Ward
2018,2018-04-01,6,THE ESCAPE ARTIST,Brad Meltzer
2018,2018-04-01,7,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-04-01,8,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-04-01,9,RED SPARROW,Jason Matthews
2018,2018-04-01,10,THE FLIGHT ATTENDANT,Chris Bohjalian
2018,2018-04-01,11,AN AMERICAN MARRIAGE,Tayari Jones
2018,2018-04-01,12,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-04-01,13,THE FIX,David Baldacci
2018,2018-04-01,14,CARIBBEAN RIM,Randy Wayne White
2018,2018-04-01,15,THE SUN AND HER FLOWERS,Rupi Kaur
2018,2018-04-08,1,ACCIDENTAL HEROES,Danielle Steel
2018,2018-04-08,2,THE PUNISHMENT SHE DESERVES,Elizabeth George
2018,2018-04-08,3,CAMINO ISLAND,John Grisham
2018,2018-04-08,4,READY PLAYER ONE,Ernest Cline
2018,2018-04-08,5,THE BISHOP'S PAWN,Steve Berry
2018,2018-04-08,6,THE GREAT ALONE,Kristin Hannah
2018,2018-04-08,7,COVERT GAME,Christine Feehan
2018,2018-04-08,8,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-04-08,9,THE RISING SEA,Clive Cussler and Graham Brown
2018,2018-04-08,10,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-04-08,11,RED SPARROW,Jason Matthews
2018,2018-04-08,12,AN AMERICAN MARRIAGE,Tayari Jones
2018,2018-04-08,13,THE TEMPTATION OF FORGIVENESS,Donna Leon
2018,2018-04-08,14,THE ESCAPE ARTIST,Brad Meltzer
2018,2018-04-08,15,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-04-15,1,THE DISAPPEARED,C.J. Box
2018,2018-04-15,2,RED ALERT,James Patterson and Marshall Karp
2018,2018-04-15,3,READY PLAYER ONE,Ernest Cline
2018,2018-04-15,4,CAMINO ISLAND,John Grisham
2018,2018-04-15,5,THE GREAT ALONE,Kristin Hannah
2018,2018-04-15,6,ACCIDENTAL HEROES,Danielle Steel
2018,2018-04-15,7,TO DIE BUT ONCE,Jacqueline Winspear
2018,2018-04-15,8,TWICE BITTEN,Lynsay Sands
2018,2018-04-15,9,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-04-15,10,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-04-15,11,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-04-15,12,THE ESCAPE ARTIST,Brad Meltzer
2018,2018-04-15,13,AN AMERICAN MARRIAGE,Tayari Jones
2018,2018-04-15,14,SAVAGE PRINCE,Meghan March
2018,2018-04-15,15,RED SPARROW,Jason Matthews
2018,2018-04-22,1,READY PLAYER ONE,Ernest Cline
2018,2018-04-22,2,I'VE GOT MY EYES ON YOU,Mary Higgins Clark
2018,2018-04-22,3,CAMINO ISLAND,John Grisham
2018,2018-04-22,4,THE GREAT ALONE,Kristin Hannah
2018,2018-04-22,5,RED ALERT,James Patterson and Marshall Karp
2018,2018-04-22,6,THE DISAPPEARED,C.J. Box
2018,2018-04-22,7,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-04-22,8,CAVE OF BONES,Anne Hillerman
2018,2018-04-22,9,THE FEMALE PERSUASION,Meg Wolitzer
2018,2018-04-22,10,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-04-22,11,SCOURGED,Kevin Hearne
2018,2018-04-22,12,GOLDEN PREY,John Sandford
2018,2018-04-22,13,THE RIGHT TIME,Danielle Steel
2018,2018-04-22,14,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-04-22,15,"ALL BY MYSELF, ALONE",Mary Higgins Clark
2018,2018-04-29,1,THE THIEF,J.R. Ward
2018,2018-04-29,2,SHOOT FIRST,Stuart Woods
2018,2018-04-29,3,THE SIXTH DAY,Catherine Coulter and J.T. Ellison
2018,2018-04-29,4,AFTER ANNA,Lisa Scottoline
2018,2018-04-29,5,READY PLAYER ONE,Ernest Cline
2018,2018-04-29,6,THE CUTTING EDGE,Jeffery Deaver
2018,2018-04-29,7,CAMINO ISLAND,John Grisham
2018,2018-04-29,8,CIRCE,Madeline Miller
2018,2018-04-29,9,I'VE GOT MY EYES ON YOU,Mary Higgins Clark
2018,2018-04-29,10,THE GREAT ALONE,Kristin Hannah
2018,2018-04-29,11,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-04-29,12,REBEL HEIR,Vi Keeland and Penelope Ward
2018,2018-04-29,13,RED ALERT,James Patterson and Marshall Karp
2018,2018-04-29,14,THE RIGHT TIME,Danielle Steel
2018,2018-04-29,15,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-05-06,1,THE FALLEN,David Baldacci
2018,2018-05-06,2,READY PLAYER ONE,Ernest Cline
2018,2018-05-06,3,AFTER ANNA,Lisa Scottoline
2018,2018-05-06,4,CAMINO ISLAND,John Grisham
2018,2018-05-06,5,THE GREAT ALONE,Kristin Hannah
2018,2018-05-06,6,THE FAMILY GATHERING,Robyn Carr
2018,2018-05-06,7,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-05-06,8,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-05-06,9,I'VE GOT MY EYES ON YOU,Mary Higgins Clark
2018,2018-05-06,10,NOIR,Christopher Moore
2018,2018-05-06,11,THEN SHE WAS GONE,Lisa Jewell
2018,2018-05-06,12,SHOOT FIRST,Stuart Woods
2018,2018-05-06,13,THE RIGHT TIME,Danielle Steel
2018,2018-05-06,14,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-05-06,15,RED ALERT,James Patterson and Marshall Karp
2018,2018-05-13,1,TWISTED PREY,John Sandford
2018,2018-05-13,2,THE FALLEN,David Baldacci
2018,2018-05-13,3,THE MIDNIGHT LINE,Lee Child
2018,2018-05-13,4,ONE LAST BREATH,Lisa Jackson and Nancy Bush
2018,2018-05-13,5,SHATTERED MIRROR,Iris Johansen
2018,2018-05-13,6,READY PLAYER ONE,Ernest Cline
2018,2018-05-13,7,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-05-13,8,CAMINO ISLAND,John Grisham
2018,2018-05-13,9,THE GREAT ALONE,Kristin Hannah
2018,2018-05-13,10,IRON PRINCESS,Meghan March
2018,2018-05-13,11,AFTER ANNA,Lisa Scottoline
2018,2018-05-13,12,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-05-13,13,I'VE GOT MY EYES ON YOU,Mary Higgins Clark
2018,2018-05-13,14,WILD IN LOVE,Bella Andre and Jennifer Skully
2018,2018-05-13,15,CRAZY RICH ASIANS,Kevin Kwan
2018,2018-05-20,1,THE 17TH SUSPECT,James Patterson and Maxine Paetro
2018,2018-05-20,2,THE FALLEN,David Baldacci
2018,2018-05-20,3,TWISTED PREY,John Sandford
2018,2018-05-20,4,THE MIDNIGHT LINE,Lee Child
2018,2018-05-20,5,SOMEONE TO CARE,Mary Balogh
2018,2018-05-20,6,DARK QUEEN,Faith Hunter
2018,2018-05-20,7,THE PERFECT MOTHER,Aimee Molloy
2018,2018-05-20,8,THE GREAT ALONE,Kristin Hannah
2018,2018-05-20,9,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-05-20,10,ROBERT B. PARKER'S OLD BLACK MAGIC,Ace Atkins
2018,2018-05-20,11,READY PLAYER ONE,Ernest Cline
2018,2018-05-20,12,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-05-20,13,CAMINO ISLAND,John Grisham
2018,2018-05-20,14,WORTH DYING FOR,Lee Child
2018,2018-05-20,15,ONE LAST BREATH,Lisa Jackson and Nancy Bush
2018,2018-05-27,1,THE 17TH SUSPECT,James Patterson and Maxine Paetro
2018,2018-05-27,2,THE FALLEN,David Baldacci
2018,2018-05-27,3,THE CROOKED STAIRCASE,Dean Koontz
2018,2018-05-27,4,THE HIGH TIDE CLUB,Mary Kay Andrews
2018,2018-05-27,5,TWISTED PREY,John Sandford
2018,2018-05-27,6,THE MIDNIGHT LINE,Lee Child
2018,2018-05-27,7,INTO THE WATER,Paula Hawkins
2018,2018-05-27,8,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-05-27,9,THE OTHER LADY VANISHES,Amanda Quick
2018,2018-05-27,10,THE GREAT ALONE,Kristin Hannah
2018,2018-05-27,11,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-05-27,12,WARLIGHT,Michael Ondaatje
2018,2018-05-27,13,CAMINO ISLAND,John Grisham
2018,2018-05-27,14,RESCUING WENDY,Susan Stoker
2018,2018-05-27,15,THE COUPLE NEXT DOOR,Shari Lapena
2018,2018-06-03,1,THE CAST,Danielle Steel
2018,2018-06-03,2,THE 17TH SUSPECT,James Patterson and Maxine Paetro
2018,2018-06-03,3,BY INVITATION ONLY,Dorothea Benton Frank
2018,2018-06-03,4,PRINCESS,James Patterson and Rees Jones
2018,2018-06-03,5,THE FALLEN,David Baldacci
2018,2018-06-03,6,THE MIDNIGHT LINE,Lee Child
2018,2018-06-03,7,TWISTED PREY,John Sandford
2018,2018-06-03,8,THE HIGH TIDE CLUB,Mary Kay Andrews
2018,2018-06-03,9,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-06-03,10,THE GREAT ALONE,Kristin Hannah
2018,2018-06-03,11,THE WIFE BETWEEN US,Greer Hendricks and Sarah Pekkanen
2018,2018-06-03,12,INTO THE WATER,Paula Hawkins
2018,2018-06-03,13,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-06-03,14,THE HANDMAID'S TALE,Margaret Atwood
2018,2018-06-03,15,THE COUPLE NEXT DOOR,Shari Lapena
2018,2018-06-10,1,THE OUTSIDER,Stephen King
2018,2018-06-10,2,THE 17TH SUSPECT,James Patterson and Maxine Paetro
2018,2018-06-10,3,THE FALLEN,David Baldacci
2018,2018-06-10,4,BEACH HOUSE REUNION,Mary Alice Monroe
2018,2018-06-10,5,THE CAST,Danielle Steel
2018,2018-06-10,6,REBEL HEART,Penelope Ward and Vi Keeland
2018,2018-06-10,7,THE MIDNIGHT LINE,Lee Child
2018,2018-06-10,8,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-06-10,9,ROGUE ROYALTY,Meghan March
2018,2018-06-10,10,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-06-10,11,TWISTED PREY,John Sandford
2018,2018-06-10,12,THE COUPLE NEXT DOOR,Shari Lapena
2018,2018-06-10,13,THE GREAT ALONE,Kristin Hannah
2018,2018-06-10,14,BY INVITATION ONLY,Dorothea Benton Frank
2018,2018-06-10,15,THE HIGH TIDE CLUB,Mary Kay Andrews
2018,2018-06-17,1,SHELTER IN PLACE,Nora Roberts
2018,2018-06-17,2,THE OUTSIDER,Stephen King
2018,2018-06-17,3,SHADOW KEEPER,Christine Feehan
2018,2018-06-17,4,THE GRAY GHOST,Clive Cussler and Robin Burcell
2018,2018-06-17,5,THE DEATH OF MRS. WESTAWAY,Ruth Ware
2018,2018-06-17,6,THE ALICE NETWORK,Kate Quinn
2018,2018-06-17,7,TOO WILDE TO WED,Eloisa James
2018,2018-06-17,8,THE FALLEN,David Baldacci
2018,2018-06-17,9,THE 17TH SUSPECT,James Patterson and Maxine Paetro
2018,2018-06-17,10,TO THE MOON AND BACK,Karen Kingsbury
2018,2018-06-17,11,BEYOND CONTROL,Kat Martin
2018,2018-06-17,12,USE OF FORCE,Brad Thor
2018,2018-06-17,13,THE MIDNIGHT LINE,Lee Child
2018,2018-06-17,14,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-06-17,15,FADE TO BLACK,Heather Graham
2018,2018-06-24,1,THE PRESIDENT IS MISSING,James Patterson and Bill Clinton
2018,2018-06-24,2,THE OUTSIDER,Stephen King
2018,2018-06-24,3,SHELTER IN PLACE,Nora Roberts
2018,2018-06-24,4,TURBULENCE,Stuart Woods
2018,2018-06-24,5,BRIEF CASES,Jim Butcher
2018,2018-06-24,6,WHEN LIFE GIVES YOU LULULEMONS,Lauren Weisberger
2018,2018-06-24,7,THE FALLEN,David Baldacci
2018,2018-06-24,8,THE DEATH OF MRS. WESTAWAY,Ruth Ware
2018,2018-06-24,9,SOMETHING IN THE WATER,Catherine Steadman
2018,2018-06-24,10,THE 17TH SUSPECT,James Patterson and Maxine Paetro
2018,2018-06-24,11,THE MIDNIGHT LINE,Lee Child
2018,2018-06-24,12,LITTLE FIRES EVERYWHERE,Celeste Ng
2018,2018-06-24,13,THE GRAY GHOST,Clive Cussler and Robin Burcell
2018,2018-06-24,14,BEFORE WE WERE YOURS,Lisa Wingate
2018,2018-06-24,15,ELEANOR OLIPHANT IS COMPLETELY FINE,Gail Honeyman
2018,2018-07-01,1,THE PRESIDENT IS MISSING,James Patterson and Bill Clinton
2018,2018-07-01,2,THE OUTSIDER,Stephen King
2018,2018-07-01,3,TOM CLANCY LINE OF SIGHT,Mike Maden
2018,2018-07-01,4,THE PHARAOH KEY,Douglas Preston and Lincoln Child
2018,2018-07-01,5,SHELTER IN PLACE,Nora Roberts
2018,2018-07-01,6,THE DEATH OF MRS. WESTAWAY,Ruth Ware
2018,2018-07-01,7,THE FALLEN,David Baldacci
2018,2018-07-01,8,ELEANOR OLIPHANT IS COMPLETELY FINE,Gail Honeyman
2018,2018-07-01,9,SOMETHING IN THE WATER,Catherine Steadman
2018,2018-07-01,10,WHEN LIFE GIVES YOU LULULEMONS,Lauren Weisberger
2018,2018-07-01,11,THE BLACK BOOK,James Patterson and David Ellis
2018,2018-07-01,12,LESS,Andrew Sean Greer
2018,2018-07-01,13,CRAZY RICH ASIANS,Kevin Kwan
2018,2018-07-01,14,BEFORE THE STORM,Christie Golden
2018,2018-07-01,15,TWO BY TWO,Nicholas Sparks
2018,2018-07-08,1,THE PRESIDENT IS MISSING,James Patterson and Bill Clinton
2018,2018-07-08,2,THE PERFECT COUPLE,Elin Hilderbrand
2018,2018-07-08,3,THE OUTSIDER,Stephen King
2018,2018-07-08,4,THE ROOSTER BAR,John Grisham
2018,2018-07-08,5,THE COTTAGES ON SILVER BEACH,RaeAnne Thayne
2018,2018-07-08,6,SHELTER IN PLACE,Nora Roberts
2018,2018-07-08,7,TOM CLANCY LINE OF SIGHT,Mike Maden
2018,2018-07-08,8,WHEN LIFE GIVES YOU LULULEMONS,Lauren Weisberger
2018,2018-07-08,9,ELEANOR OLIPHANT IS COMPLETELY FINE,Gail Honeyman
2018,2018-07-08,10,SHARP OBJECTS,Gillian Flynn
2018,2018-07-08,11,MISTER TONIGHT,Kendall Ryan
2018,2018-07-08,12,SOMETHING IN THE WATER,Catherine Steadman
2018,2018-07-08,13,WICKED AND THE WALLFLOWER,Sarah MacLean
2018,2018-07-08,14,CRAZY RICH ASIANS,Kevin Kwan
2018,2018-07-08,15,LESS,Andrew Sean Greer
2018,2018-07-15,1,THE PRESIDENT IS MISSING,James Patterson and Bill Clinton
2018,2018-07-15,2,ALL WE EVER WANTED,Emily Giffin
2018,2018-07-15,3,THE WOMAN IN THE WINDOW,A.J. Finn
2018,2018-07-15,4,THE PERFECT COUPLE,Elin Hilderbrand
2018,2018-07-15,5,THE ROOSTER BAR,John Grisham
2018,2018-07-15,6,THE OUTSIDER,Stephen King
2018,2018-07-15,7,THE FALLEN,David Baldacci
2018,2018-07-15,8,TRUTH OR DARE,Fern Michaels
